imdbId;year;spanishTitle;originalTitle;englishTitle;ratingImdb;numVotes;metascore;isAdult;certificate;runtimeMinutes;genres;directors;writers;stars;countries;companies;awards;budget;grossUsCanada;openingUsCanada;grossWorld;profit;roi
tt5691024;2018.0;Superagente canino;Show Dogs;Show Dogs;3.8;4295.0;31.0;0.0;A;92.0;Adventure,Comedy,Crime;Raja Gosnell;Max Botkin,Marc Hyman;Max Botkin,Marc Hyman;United Kingdom,United States;Neddy Dean Productions,Open Road Films (II),Riverstone Pictures;"Awards
1 nomination";5500000.0;17857020.0;6023972.0;39156854.0;33656854.0;6.119428
tt5691670;2018.0;Lo que esconde Silver Lake;Under the Silver Lake;Under the Silver Lake;6.5;35892.0;60.0;0.0;16;139.0;Crime,Drama,Mystery;David Robert Mitchell;David Robert Mitchell;David Robert Mitchell;United States;Vendian Entertainment,Stay Gold Features,Good Fear Content;"Awards
3 wins & 9 nominations";8500000.0;46083.0;35270.0;2053469.0;-6446531.0;-0.7584154117647058
tt5709188;2018.0;A-X-L;A-X-L;A-X-L;5.3;10964.0;29.0;0.0;7;100.0;Action,Adventure,Drama;Oliver Daly;Oliver Daly;Oliver Daly;United States;Global Road Entertainment,Lakeshore Entertainment,Phantom Four Films;NaN;10000000.0;6501381.0;2798229.0;8467697.0;-1532303.0;-0.1532303
tt5726086;2018.0;Insidious. La última llave;Insidious: The Last Key;Insidious: The Last Key;5.7;54910.0;49.0;0.0;16;103.0;Horror,Mystery,Thriller;Adam Robitel;Leigh Whannell;Leigh Whannell;United States,Canada;Blumhouse Productions,Entertainment One,LStar Capital;"Awards
6 nominations";10000000.0;67745330.0;29581355.0;167885588.0;157885588.0;15.7885588
tt5734576;2018.0;Cadáver;The Possession of Hannah Grace;The Possession of Hannah Grace;5.2;20214.0;37.0;0.0;16;86.0;Horror,Mystery,Thriller;Diederik Van Rooijen;Brian Sieve;Brian Sieve;United States;Screen Gems,Broken Road Productions;"Awards
3 nominations";7700000.0;14837422.0;6401744.0;43016528.0;35316528.0;4.5865620779220775
tt5758778;2018.0;El rascacielos;Skyscraper;Skyscraper;5.8;110945.0;51.0;0.0;12;102.0;Action,Adventure,Thriller;Rawson Marshall Thurber;Rawson Marshall Thurber;Rawson Marshall Thurber;United States,Hong Kong;Legendary Entertainment,Flynn Picture Company,Seven Bucks Productions;"Awards
4 nominations";125000000.0;68420120.0;24905015.0;304868961.0;179868961.0;1.438951688
tt5791098;2018.0;Todo pasa en Tel Aviv;Tel Aviv on Fire;Tel Aviv on Fire;6.7;1869.0;70.0;0.0;A;100.0;Comedy,Drama,Romance;Sameh Zoabi;Dan Kleinman,Sameh Zoabi,Ricardo Hernández Anzola;Dan Kleinman,Sameh Zoabi,Ricardo Hernández Anzola;Luxembourg,Israel,France,Belgium;Samsa Film,Lama Films,TS Productions;"Awards
11 wins & 13 nominations";3188575.9229451106;506145.0;47545.0;4577054.0;1388478.0770548894;0.43545398027481474
tt5814060;2018.0;La monja;The Nun;The Nun;5.3;126348.0;46.0;0.0;16;96.0;Horror,Mystery,Thriller;Corin Hardy;Gary Dauberman,James Wan;Gary Dauberman,James Wan;United States,Romania;Atomic Monster,New Line Cinema,The Safran Company;"Awards
2 wins & 1 nomination";22000000.0;117450119.0;53807379.0;365551694.0;343551694.0;15.615986090909091
tt5834262;2018.0;Hotel Artemis;Hotel Artemis;Hotel Artemis;6.1;49193.0;58.0;0.0;16;94.0;Action,Crime,Drama;Drew Pearce;Drew Pearce;Drew Pearce;United Kingdom,United States;The Ink Factory,127 Wall,Marc Platt Productions;"Awards
1 win & 1 nomination";15000000.0;6708147.0;3232790.0;13313581.0;-1686419.0;-0.11242793333333333
tt5848272;2018.0;Ralph rompe Internet;Ralph Breaks the Internet;Ralph Breaks the Internet;7.0;139809.0;71.0;0.0;A/i/fig;112.0;Adventure,Animation,Comedy;Phil Johnston,Rich Moore;Phil Johnston,Pamela Ribon,Rich Moore;Phil Johnston,Pamela Ribon,Rich Moore;United States;Walt Disney Animation Studios,Walt Disney Pictures;"Nominated for 1 Oscar
3 wins & 67 nominations total";175000000.0;201091711.0;56237634.0;529323962.0;354323962.0;2.0247083542857145
tt5855772;2018.0;Atardecer;Napszállta;Sunset;6.3;3899.0;65.0;0.0;12;142.0;Drama,Mystery;László Nemes;László Nemes,Clara Royer,Matthieu Taponier;László Nemes,Clara Royer,Matthieu Taponier;Hungary,France;Laokoon Filmgroup,Playtime,Hungarian National Film Fund;"Awards
6 wins & 11 nominations";10510491.005263513;164906.0;13846.0;1083299.0;-9427192.005263513;-0.8969316467273034
tt5989218;2018.0;Como la vida misma;Life Itself;Life Itself;6.9;18781.0;21.0;0.0;12;117.0;Drama,Romance;Dan Fogelman;Dan Fogelman;Dan Fogelman;United States,Spain;FilmNation Entertainment,Nostromo Pictures,Temple Hill Entertainment;"Awards
2 wins & 4 nominations";10000000.0;4102648.0;2123463.0;7997774.0;-2002226.0;-0.2002226
tt6017942;2018.0;Kin;Kin;Kin;5.8;15562.0;35.0;0.0;12;102.0;Action,Drama,Sci-Fi;Jonathan Baker,Josh Baker;Jonathan Baker,Josh Baker,Daniel Casey;Jonathan Baker,Josh Baker,Daniel Casey;United States,Canada;Summit Entertainment,21 Laps Entertainment,Hurwitz Creative;"Awards
3 nominations";30000000.0;5718096.0;3035618.0;10313019.0;-19686981.0;-0.6562327
tt6053938;2018.0;Las leyes de la termodinámica;Las leyes de la termodinámica;The Laws of Thermodynamics;6.1;2546.0;45.0;0.0;12;100.0;Comedy;Mateo Gil;Mateo Gil;Mateo Gil;Spain;Atresmedia Cine,Institut Català de les Empreses Culturals (ICEC),Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA);"Awards
1 win & 1 nomination";3542862.136605678;NaN;NaN;405269.0;-3137593.136605678;-0.8856097176876666
tt6053948;2018.0;La enfermedad del domingo;La enfermedad del domingo;Sunday's Illness;6.9;3191.0;92.0;0.0;18;113.0;Drama;Ramón Salazar;Ramón Salazar;Ramón Salazar;Spain;Institut Català de les Empreses Culturals (ICEC),Instituto de Crédito Oficial (ICO),Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA);"Awards
7 wins & 12 nominations";2125717.281963407;NaN;NaN;43777.0;-2081940.281963407;-0.9794060102105555
tt6063050;2018.0;Acrimony;Acrimony;Acrimony;5.8;8162.0;32.0;0.0;R;120.0;Thriller;Tyler Perry;Tyler Perry;Tyler Perry;United States;The Tyler Perry Company;"Awards
1 win & 1 nomination";20000000.0;43549096.0;17170707.0;46403669.0;26403669.0;1.32018345
tt6133466;2018.0;La primera purga: La noche de las bestias;The First Purge;The First Purge;5.2;57522.0;54.0;0.0;18;97.0;Action,Horror,Sci-Fi;Gerard McMurray;James DeMonaco;James DeMonaco;United States,France;Blumhouse Productions,Perfect World Pictures,Platinum Dunes;"Awards
1 nomination";13000000.0;69488745.0;17374280.0;137056262.0;124056262.0;9.542789384615384
tt6182908;2018.0;Smallfoot;Smallfoot;Smallfoot;6.6;35919.0;60.0;0.0;A/i;96.0;Adventure,Animation,Comedy;Karey Kirkpatrick,Jason Reisig;Karey Kirkpatrick,Clare Sera,John Requa;Karey Kirkpatrick,Clare Sera,John Requa;United States,Canada;Warner Animation Group,Warner Bros. Animation,Warner Bros.;"Awards
1 win & 15 nominations";80000000.0;83240103.0;23045635.0;214040103.0;134040103.0;1.6755012875
tt6205872;2018.0;Nación salvaje;Assassination Nation;Assassination Nation;6.0;17013.0;56.0;0.0;16;108.0;Action,Comedy,Crime;Sam Levinson;Sam Levinson;Sam Levinson;United States,Canada;BRON Studios,Foxtail Entertainment,Phantom Four Films;"Awards
1 win & 4 nominations";7000000.0;2005142.0;1050021.0;2584988.0;-4415012.0;-0.630716
tt6266538;2018.0;El vicio del poder;Vice;Vice;7.2;129664.0;61.0;0.0;12;132.0;Biography,Comedy,Drama;Adam McKay;Adam McKay;Adam McKay;United States;Annapurna Pictures,Gary Sanchez Productions,Plan B Entertainment;"Won 1 Oscar
35 wins & 137 nominations total";60000000.0;47836282.0;7768371.0;76073488.0;16073488.0;0.2678914666666667
tt6306064;2018.0;A la deriva;Adrift;Adrift;6.6;50166.0;56.0;0.0;13;96.0;Action,Adventure,Biography;Baltasar Kormákur;Aaron Kandell,Jordan Kandell,David Branson Smith;Aaron Kandell,Jordan Kandell,David Branson Smith;Hong Kong,Iceland,United States;Huayi Brothers,Ingenious,Lakeshore Entertainment;"Awards
6 nominations";35000000.0;31445012.0;11603039.0;59945012.0;24945012.0;0.7127146285714285
tt6343314;2018.0;Creed II: La leyenda de Rocky;Creed II;Creed II;7.1;110821.0;66.0;0.0;16;130.0;Drama,Sport;Steven Caple Jr.;Juel Taylor,Sylvester Stallone,Sascha Penn;Juel Taylor,Sylvester Stallone,Sascha Penn;United States;Metro-Goldwyn-Mayer (MGM),Warner Bros.,New Line Cinema;"Awards
1 win & 12 nominations";50000000.0;115715889.0;35574710.0;214215889.0;164215889.0;3.28431778
tt6414890;2018.0;Eva;Eva;Eva;4.7;1010.0;38.0;0.0;NaN;100.0;Drama,Romance;Benoît Jacquot;Gilles Taurand,Benoît Jacquot,James Hadley Chase;Gilles Taurand,Benoît Jacquot,James Hadley Chase;France,Belgium;Macassar Productions,EuropaCorp,Arte France Cinéma;"Awards
1 nomination";6188199.198604585;NaN;NaN;1184348.0;-5003851.198604585;-0.8086118494267176
tt6421110;2018.0;Proud Mary;Proud Mary;Proud Mary;5.0;9271.0;35.0;0.0;R;89.0;Action,Crime,Drama;Babak Najafi;John Stuart Newman,Christian Swegal,Steve Antin;John Stuart Newman,Christian Swegal,Steve Antin;United States;Screen Gems;"Awards
1 win & 4 nominations";14000000.0;20877013.0;9959053.0;21753365.0;7753365.0;0.5538117857142857
tt6443294;2018.0;Blaze;Blaze;Blaze;6.6;2920.0;75.0;0.0;16;129.0;Biography,Drama,Music;Ethan Hawke;Ethan Hawke,Sybil Rosen;Ethan Hawke,Sybil Rosen;United States;Ansgar Media,Black Hangar Studios,Cinetic Media;"Awards
4 wins & 12 nominations";1200000.0;704955.0;44050.0;704955.0;-495045.0;-0.4125375
tt6450186;2018.0;La canción de mi padre;I Can Only Imagine;I Can Only Imagine;7.3;14902.0;30.0;0.0;12;110.0;Biography,Drama,Family;Andrew Erwin,Jon Erwin;Bart Millard,Jon Erwin,Brent McCorkle;Bart Millard,Jon Erwin,Brent McCorkle;United States;Kevin Downes Productions,Mission Pictures International,City on a Hill Productions;"Awards
6 wins & 5 nominations";7000000.0;83482352.0;17108914.0;86086881.0;79086881.0;11.298125857142857
tt6466464;2018.0;Xi you ji zhi nü er guo;Xi you ji zhi nü er guo;The Monkey King 3;5.5;1268.0;51.0;0.0;Not Rated;114.0;Action,Adventure,Family;Soi Cheang;"Ning Wen,""Chengen Wu""";"Ning Wen,""Chengen Wu""";China,Hong Kong;Film Workshop,Filmko Films Production Limited,Filmko Pictures;"Awards
1 win & 4 nominations";73000000.0;187074.0;95577.0;115084576.0;42084576.0;0.5765010410958904
tt6474040;2018.0;El captor;Stockholm;Stockholm;6.1;11528.0;54.0;0.0;16;92.0;Biography,Comedy,Crime;Robert Budreau;Robert Budreau,Daniel Lang,James Luscombe;Robert Budreau,Daniel Lang,James Luscombe;Canada,United States;Darius Films,Lumanity Productions,JoBro Productions & Film Finance;"Awards
5 wins & 7 nominations";9000000.0;302085.0;NaN;1139481.0;-7860519.0;-0.873391
tt6491178;2018.0;Dragged Across Concrete;Dragged Across Concrete;Dragged Across Concrete;6.9;40692.0;60.0;0.0;Not Rated;158.0;Action,Crime,Drama;S. Craig Zahler;S. Craig Zahler;S. Craig Zahler;Canada,United Kingdom,United States;Summit Entertainment,Unified Pictures,CINESTATE;"Awards
5 nominations";15000000.0;NaN;NaN;660132.0;-14339868.0;-0.9559912
tt6495770;2018.0;Action Point;Action Point;Action Point;5.1;10491.0;36.0;0.0;16;85.0;Comedy;Tim Kirkby;John Altschuler,Dave Krinsky,Johnny Knoxville;John Altschuler,Dave Krinsky,Johnny Knoxville;United States,South Africa;Paramount Pictures,Gerber Pictures,Department of Trade and Industry of South Africa;NaN;19000000.0;5059608.0;2390164.0;5103663.0;-13896337.0;-0.7313861578947368
tt6499752;2018.0;Upgrade (Ilimitado);Upgrade;Upgrade;7.5;167970.0;67.0;0.0;Not Rated;100.0;Action,Sci-Fi,Thriller;Leigh Whannell;Leigh Whannell;Leigh Whannell;United States,Australia;Goalpost Pictures,Automatik Entertainment,Blumhouse Productions;"Awards
3 wins & 25 nominations";5000000.0;11977130.0;4670905.0;16706680.0;11706680.0;2.341336
tt6512428;2018.0;Indivisible;Indivisible;Indivisible;5.8;1104.0;53.0;0.0;PG-13;119.0;Drama,War;David G. Evans;David G. Evans,Cheryl McKay,Peter White;David G. Evans,Cheryl McKay,Peter White;United States;Provident Films,Reserve Entertainment;"Awards
1 win & 1 nomination";2700000.0;3511417.0;1503101.0;3589633.0;889633.0;0.3294937037037037
tt6523720;2018.0;Terremoto;Skjelvet;The Quake;6.2;10476.0;70.0;0.0;PG-13;106.0;Action,Drama,Thriller;John Andreas Andersen;John Kåre Raake,Harald Rosenløw-Eeg;John Kåre Raake,Harald Rosenløw-Eeg;Norway;Fantefilm;"Awards
2 wins & 7 nominations";6406394.097755917;6235.0;3256.0;13837294.0;7430899.902244083;1.1599192601727448
tt6542108;2018.0;Patrick;Patrick;Patrick the Pug;5.9;3151.0;35.0;0.0;A;94.0;Comedy,Family,Romance;Mandie Fletcher;Vanessa Davies,Paul de Vos,Mandie Fletcher;Vanessa Davies,Paul de Vos,Mandie Fletcher;United Kingdom,Belgium;Wagging Tale Productions,BondIt Media Capital,Fred Films;"Awards
1 nomination";8004995.116952979;6290.0;1378.0;3369468.0;-4635527.116952979;-0.5790793185040001
tt6543652;2018.0;Cold War;Zimna wojna;Cold War;7.6;51458.0;90.0;0.0;12;89.0;Drama,History,Music;Pawel Pawlikowski;Pawel Pawlikowski,Janusz Glowacki,Piotr Borkowski;Pawel Pawlikowski,Janusz Glowacki,Piotr Borkowski;Poland,United Kingdom,France,Belgium;Opus Film,Polski Instytut Sztuki Filmowej,MK2 Films;"Nominated for 3 Oscars
46 wins & 117 nominations total";5078102.3958014725;4580048.0;54353.0;20343051.0;15264948.604198527;3.006034028935581
tt6559390;2018.0;La aparición;L'apparition;The Apparition;6.3;1340.0;64.0;0.0;7;144.0;Drama;Xavier Giannoli;Xavier Giannoli,Jacques Fieschi,Marcia Romano;Xavier Giannoli,Jacques Fieschi,Marcia Romano;France,Belgium,Jordan;Curiosa Films,Gabriel,Proximus;"Awards
2 nominations";10510491.005263513;28293.0;9830.0;3562793.0;-6947698.005263513;-0.6610250655068539
tt6593240;2018.0;Mes provinciales;Mes provinciales;A Paris Education;6.3;557.0;53.0;0.0;NaN;137.0;Drama;Jean-Paul Civeyrac;Jean-Paul Civeyrac;Jean-Paul Civeyrac;France;Moby Dick Films,ARP Sélection,Arte/Cofinova 13;"Awards
8 nominations";708.5724273211357;21598.0;3467.0;111197.0;110488.42757267886;155.93102880166666
tt6601502;2018.0;Ray & Liz;Ray & Liz;Ray & Liz;6.7;1424.0;81.0;0.0;16;108.0;Drama;Richard Billingham;Richard Billingham;Richard Billingham;United Kingdom;Jacqui Davies,Severn Screen;"Awards
15 wins & 24 nominations total";933916.0969778475;NaN;NaN;59919.0;-873997.0969778475;-0.93584113156
tt6628394;2018.0;Malos tiempos en El Royale;Bad Times at the El Royale;Bad Times at the El Royale;7.1;134987.0;60.0;0.0;16;141.0;Crime,Drama,Mystery;Drew Goddard;Drew Goddard;Drew Goddard;United States;Goddard Textiles,TSG Entertainment,Twentieth Century Fox;"Awards
2 wins & 11 nominations";32000000.0;17839115.0;7132647.0;31882724.0;-117276.0;-0.003664875
tt6644200;2018.0;Un lugar tranquilo;A Quiet Place;A Quiet Place;7.5;450043.0;82.0;0.0;16;90.0;Drama,Horror,Sci-Fi;John Krasinski;Bryan Woods,Scott Beck,John Krasinski;Bryan Woods,Scott Beck,John Krasinski;United States;Paramount Pictures,Platinum Dunes,Sunday Night;"Nominated for 1 Oscar
34 wins & 118 nominations total";17000000.0;188024361.0;50203562.0;350320413.0;333320413.0;19.607083117647058
tt6663582;2018.0;El espía que me plantó;The Spy Who Dumped Me;The Spy Who Dumped Me;6.1;71481.0;52.0;0.0;16;117.0;Action,Adventure,Comedy;Susanna Fogel;Susanna Fogel,David Iserson;Susanna Fogel,David Iserson;Canada,United States,Hungary;BRON Studios,Creative Wealth Media Finance,Imagine Entertainment;"Awards
3 wins & 4 nominations";40000000.0;33562069.0;12103043.0;75339459.0;35339459.0;0.883486475
tt6749318;2018.0;Más veloz que la muerte;Speed Kills;Speed Kills;4.2;2770.0;19.0;0.0;R;102.0;Action,Crime,Drama;Jodi Scurfield;David Aaron Cohen,John Luessenhop,Paul Castro;David Aaron Cohen,John Luessenhop,Paul Castro;Puerto Rico,United States;Hannibal Media,Speed Kills Production,Blue Rider Pictures;"Awards
2 wins";15000000.0;NaN;NaN;5812.0;-14994188.0;-0.9996125333333333
tt6752992;2018.0;Lazzaro feliz;Lazzaro felice;Happy as Lazzaro;7.5;16369.0;87.0;0.0;12;128.0;Drama,Fantasy,Mystery;Alice Rohrwacher;Alice Rohrwacher;Alice Rohrwacher;Italy,Switzerland,France,Germany;Tempesta,Rai Cinema,Amka Films Productions;"Awards
19 wins & 53 nominations";6140961.036783176;NaN;NaN;1802696.0;-4338265.036783176;-0.7064472499984615
tt6768578;2018.0;Dogman;Dogman;Dogman;7.2;23780.0;71.0;0.0;16;103.0;Crime,Drama,Thriller;Matteo Garrone;Ugo Chiti,Matteo Garrone,Massimo Gaudioso;Ugo Chiti,Matteo Garrone,Massimo Gaudioso;Italy,France;Archimede,Le Pacte,Rai Cinema;"Awards
40 wins & 31 nominations total";4723816.1821409045;148225.0;13013.0;5080147.0;356330.8178590955;0.07543282890774997
tt6772950;2018.0;Verdad o reto;Truth or Dare;Truth or Dare;5.2;50261.0;35.0;0.0;16;100.0;Horror,Thriller;Jeff Wadlow;Michael Reisz,Jillian Jacobs,Christopher Roach;Michael Reisz,Jillian Jacobs,Christopher Roach;United States;Blumhouse Productions;"Awards
1 win & 4 nominations";3500000.0;41411015.0;18667855.0;95330710.0;91830710.0;26.237345714285713
tt6781982;2018.0;Escuela para fracasados;Night School;Night School;5.6;37513.0;43.0;0.0;12;111.0;Comedy;Malcolm D. Lee;Kevin Hart,Harry Ratchford,Joey Wells;Kevin Hart,Harry Ratchford,Joey Wells;United States;Hartbeat Productions,Perfect World Pictures,Universal Pictures;"Awards
1 win & 4 nominations";29000000.0;77339130.0;27257615.0;103105878.0;74105878.0;2.555375103448276
tt6791096;2018.0;¡Qué guapa soy!;I Feel Pretty;I Feel Pretty;5.5;50845.0;48.0;0.0;7;110.0;Comedy,Romance;Abby Kohn,Marc Silverstein;Abby Kohn,Marc Silverstein;Abby Kohn,Marc Silverstein;China,United States;Huayi Brothers Pictures,Voltage Pictures,Wonderland Sound and Vision;"Awards
1 win & 7 nominations";32000000.0;48795601.0;16030218.0;94539426.0;62539426.0;1.9543570625
tt6802308;2018.0;15:17 Tren a París;The 15:17 to Paris;The 15:17 to Paris;5.3;30296.0;45.0;0.0;12;94.0;Biography,Drama,Thriller;Clint Eastwood;Dorothy Blyskal,Anthony Sadler,Alek Skarlatos;Dorothy Blyskal,Anthony Sadler,Alek Skarlatos;United States;Warner Bros.,Village Roadshow Pictures,Malpaso Productions;"Awards
1 win & 3 nominations";30000000.0;36276286.0;12554286.0;57076286.0;27076286.0;0.9025428666666667
tt6820256;2018.0;Ártico;Arctic;Arctic;6.8;46159.0;71.0;0.0;7;98.0;Adventure,Drama;Joe Penna;Joe Penna,Ryan Morrison;Joe Penna,Ryan Morrison;Iceland;Armory Films,Armory Films,Pegasus Pictures;"Awards
5 nominations";2000000.0;2410795.0;50878.0;4165776.0;2165776.0;1.082888
tt6850820;2018.0;Matar o morir. Peppermint;Peppermint;Peppermint;6.5;59741.0;29.0;0.0;16;101.0;Action,Crime,Drama;Pierre Morel;Chad St. John;Chad St. John;Hong Kong,United States;STX Films,Lakeshore Entertainment,Huayi Brothers Media;"Awards
4 nominations";25000000.0;35418723.0;13423255.0;53918723.0;28918723.0;1.15674892
tt6857166;2018.0;Book Club;Book Club;Book Club;6.1;26237.0;53.0;0.0;12;104.0;Comedy,Drama,Romance;Bill Holderman;Bill Holderman,Erin Simms;Bill Holderman,Erin Simms;United States;Apartment Story,Endeavor Content,June Pictures;"Awards
2 wins & 3 nominations";10000000.0;68566296.0;13582231.0;104438188.0;94438188.0;9.4438188
tt6864046;2018.0;Sombra;Ying;Shadow;7.0;13768.0;81.0;0.0;16;116.0;Action,Adventure,Drama;Yimou Zhang;Wei Li,Yimou Zhang,Sujin Zhu;Wei Li,Yimou Zhang,Sujin Zhu;China,Hong Kong;Perfect Village Entertainment,Le Vision Pictures,Shanghai Tencent Pictures Culture Media;"Awards
38 wins & 59 nominations";45344913.81972404;521396.0;27474.0;91708374.0;46363460.18027596;1.02246219641306
tt6911608;2018.0;Mamma Mia! Una y otra vez;Mamma Mia! Here We Go Again;Mamma Mia! Here We Go Again;6.6;84382.0;60.0;0.0;A;114.0;Comedy,Musical,Romance;Ol Parker;Ol Parker,Richard Curtis,Catherine Johnson;Ol Parker,Richard Curtis,Catherine Johnson;United Kingdom,United States,Japan;Universal Pictures,Legendary Entertainment,Perfect World Pictures;"Awards
12 nominations";75000000.0;120634935.0;34952180.0;395618157.0;320618157.0;4.27490876
tt6921996;2018.0;Johnny English: De nuevo en acción;Johnny English Strikes Again;Johnny English Strikes Again;6.2;67237.0;39.0;0.0;A;89.0;Action,Adventure,Comedy;David Kerr;William Davies;William Davies;United Kingdom,France,United States,China;Universal Pictures,StudioCanal,Working Title Films;"Awards
1 win";25000000.0;4412170.0;1638895.0;158972499.0;133972499.0;5.35889996
tt6957966;2018.0;Little Italy;Little Italy;Little Italy;5.7;12552.0;28.0;0.0;Not Rated;102.0;Comedy,Romance;Donald Petrie;Steve Galluccio,Vinay Virmani,Brent Cote;Steve Galluccio,Vinay Virmani,Brent Cote;Canada,United States;Firsttake Entertainment,Grindstone Entertainment Group;NaN;6173706.492732776;990230.0;283399.0;1362536.0;-4811170.492732776;-0.7793001656940001
tt6966692;2018.0;Green Book;Green Book;Green Book;8.2;412119.0;69.0;0.0;12;130.0;Biography,Comedy,Drama;Peter Farrelly;Nick Vallelonga,Brian Hayes Currie,Peter Farrelly;Nick Vallelonga,Brian Hayes Currie,Peter Farrelly;United States,China;Participant,Dreamworks Pictures,Innisfree Pictures;"Won 3 Oscars
58 wins & 122 nominations total";23000000.0;85080171.0;320429.0;321752656.0;298752656.0;12.989245913043478
tt6998518;2018.0;Mandy;Mandy;Mandy;6.5;68170.0;81.0;0.0;18;121.0;Horror,Mystery,Thriller;Panos Cosmatos;Panos Cosmatos,Aaron Stewart-Ahn,Casper Kelly;Panos Cosmatos,Aaron Stewart-Ahn,Casper Kelly;United Kingdom,Belgium,France,United States;SpectreVision,Umedia,Legion M;"Awards
12 wins & 41 nominations";6000000.0;1233694.0;225723.0;1555203.0;-4444797.0;-0.7407995
tt7008872;2018.0;Identidad borrada;Boy Erased;Boy Erased;6.9;34606.0;69.0;0.0;12;115.0;Biography,Drama;Joel Edgerton;Garrard Conley,Joel Edgerton;Garrard Conley,Joel Edgerton;Australia,United States;Focus Features,Perfect World Pictures,Anonymous Content;"Awards
11 wins & 50 nominations";11000000.0;6788692.0;207057.0;11853081.0;853081.0;0.07755281818181818
tt7014006;2018.0;Eighth Grade;Eighth Grade;Eighth Grade;7.4;67620.0;89.0;0.0;7;93.0;Comedy,Drama;Bo Burnham;Bo Burnham;Bo Burnham;United States;A24,IAC Films;"Awards
60 wins & 93 nominations";2000000.0;13539709.0;263797.0;14347433.0;12347433.0;6.1737165
tt7026672;2018.0;Cada día;Every Day;Every Day;6.4;19443.0;52.0;0.0;A;97.0;Drama,Fantasy,Romance;Michael Sucsy;Jesse Andrews,David Levithan;Jesse Andrews,David Levithan;Canada,United Kingdom,United States;Likely Story,FilmWave,Silver Reel;"Awards
1 nomination";4900000.0;6102076.0;3016149.0;10421847.0;5521847.0;1.126907551020408
tt7040874;2018.0;Un pequeño favor;A Simple Favor;A Simple Favor;6.8;135628.0;67.0;0.0;12;117.0;Comedy,Crime,Mystery;Paul Feig;Darcey Bell,Jessica Sharzer;Darcey Bell,Jessica Sharzer;Canada,United States;BRON Studios,Creative Wealth Media Finance,Feigco Entertainment;"Awards
3 wins & 6 nominations";20000000.0;53548586.0;16011689.0;97644617.0;77644617.0;3.88223085
tt7125860;2018.0;El blues de Beale Street;If Beale Street Could Talk;If Beale Street Could Talk;7.1;44758.0;87.0;0.0;12;119.0;Drama,Romance;Barry Jenkins;Barry Jenkins,James Baldwin;Barry Jenkins,James Baldwin;United States;Annapurna Pictures,Plan B Entertainment,PASTEL;"Won 1 Oscar
107 wins & 180 nominations total";12000000.0;14915773.0;224476.0;20596567.0;8596567.0;0.7163805833333333
tt7137380;2018.0;Destroyer. Una mujer herida;Destroyer;Destroyer;6.2;26584.0;62.0;0.0;16;121.0;Action,Crime,Drama;Karyn Kusama;Phil Hay,Matt Manfredi;Phil Hay,Matt Manfredi;United States;Annapurna Pictures,30WEST,Automatik Entertainment;"Awards
3 wins & 20 nominations";9000000.0;1533324.0;55347.0;5580940.0;-3419060.0;-0.37989555555555554
tt7137846;2018.0;Asalto en la noche;Breaking In;Breaking In;5.5;14812.0;42.0;0.0;12;88.0;Action,Thriller;James McTeigue;Ryan Engle,Jaime Primak Sullivan;Ryan Engle,Jaime Primak Sullivan;United States,Japan;Will Packer Productions,Breaking In Pictures,Dentsu;"Awards
1 win & 1 nomination";6000000.0;46840590.0;17630285.0;51411620.0;45411620.0;7.568603333333333
